" Gjyzari, Vangjush ",ALB, , 1780 , 0 , 1851 , 1994 , 0 
" Petro, Nertil ",ALB, , 1780 , 0 , 0 , 1987 , 0 
" Bebi, Thoma ",ALB, , 1779 , 1726 , 1887 , 1991 , 0 
" Zenaj, Aleksander ",ALB, , 1775 , 0 , 0 , 1979 , 21 
" Cami, Selman ",ALB, , 1774 , 0 , 0 , 1952 , 0 
" Zefi, Xhon ",ALB, , 1774 , 0 , 0 , 1964 , 10 
" Caushi, Alket ",ALB, , 1768 , 1705 , 0 , 2001 , 26 
" Zavalani, Gjergj ",ALB, , 1768 , 0 , 0 , 1954 , 0 
" Kosta, Kelvin ",ALB, , 1766 , 1666 , 1666 , 2007 , 38 
" Cukaj, Marin ",ALB, , 1760 , 1790 , 1795 , 1982 , 2 
" Hoxha, Myzaljen ",ALB, , 1760 , 0 , 0 , 1956 , 1 
" Osmani, Adlir ",ALB, , 1760 , 1761 , 1768 , , 0 
" Deliu, Flamur ",ALB, , 1751 , 0 , 0 , 1993 , 0 
" Margjeka, Shkelqim ",ALB, , 1749 , 0 , 0 , 1967 , 0 
" Dano, Rexhep ",ALB, , 1736 , 0 , 0 , 1962 , 0 
" Shehu, Ervin ",ALB, , 1734 , 0 , 0 , 1973 , 0 
" Dano, Rexhep ",ALB, , 1730 , 0 , 0 , 1967 , 0 
" Gradeci, Muhamet ",ALB, , 1730 , 1717 , 0 , 1943 , 11 
" Salihaj, Lambjon ",ALB, , 1726 , 1656 , 1626 , 2001 , 0 
" Sinanaj, Ennio ",ALB, , 1725 , 1632 , 1730 , 1996 , 3 
" Dule, Krenar ",ALB, , 1722 , 1828 , 0 , 1969 , 1 
" Agalliu, Ermir ",ALB, , 1718 , 1649 , 1691 , 1974 , 0 
" Bushi, Geraldo ",ALB, , 1718 , 1682 , 1618 , 1998 , 0 
" Gazhdaj, Lazer ",ALB, , 1717 , 1664 , 1762 , 1985 , 0 
" Kulla, Ermand ",ALB, , 1714 , 0 , 0 , 1993 , 0 
" Boshku, Konstantin ",ALB, , 1709 , 1693 , 0 , 1989 , 7 
" Halili, Pullumb ",ALB, , 1707 , 0 , 0 , 1958 , 0 
" Samarxhiu, Petrit ",ALB, , 1707 , 1655 , 0 , 1995 , 0 
" Omeri, Eklea ",ALB, , 1706 , 1606 , 1606 , 2008 , 67 
" Cela, Krojf ",ALB, , 1703 , 1794 , 1952 , 1984 , 0 
" Neziri, Dejan ",ALB, , 1703 , 0 , 0 , 2006 , 0 
" Boci, Petro ",ALB, , 1699 , 1599 , 1599 , 2004 , 77 
" Nuha, Adrian ",ALB, , 1697 , 0 , 0 , 1957 , 0 
" Zenuni, Petrit ",ALB, , 1697 , 1716 , 1692 , 1969 , 0 
" Boci, Mateo ",ALB, , 1695 , 1595 , 1595 , 2010 , 102 
" Paloka, David ",ALB, , 1689 , 1702 , 1652 , 1989 , 3 
" Pepaj, Leonard ",ALB, , 1688 , 0 , 0 , 1966 , 0 
" Dashi, Vasillaq ",ALB, , 1686 , 0 , 0 , 1950 , 18 
" Kaleshi, Rexhep ",ALB, , 1686 , 0 , 0 , 1951 , 0 
" Yzeiraj, Diamant ",ALB, , 1686 , 0 , 1622 , 1993 , 19 
" Duli, Mehdi ",ALB, , 1685 , 0 , 0 , 1953 , 6 
" Hoxha, Ergys ",ALB, , 1683 , 0 , 0 , 1995 , 0 
" Meleqi, Kidas ",ALB, , 1680 , 0 , 0 , 2003 , 9 
" Bajraktari, Fatmir ",ALB, , 1678 , 1648 , 1578 , 1977 , 1 
" Jasimi, Alfred ",ALB, , 1675 , 0 , 0 , 1984 , 0 
" Caku, Kler ",ALB, , 1674 , 1574 , 1574 , 2010 , 134 
" Berishaj, Giergi ",ALB, , 1670 , 0 , 0 , 1951 , 0 
" Kamberi, Fatjon ",ALB, , 1669 , 0 , 2036 , 1985 , 0 
" Revaj, Kastriot ",ALB, , 1666 , 0 , 0 , 1953 , 6 
" Ranxha, Mark ",ALB, , 1660 , 0 , 0 , 1960 , 0 
" Bajraktari, Besnik ",ALB, , 1659 , 1822 , 1703 , 1957 , 9 
" Haxhiu, Vladimir ",ALB, , 1658 , 0 , 1686 , 1976 , 0 
" Hoxha, Agim ",ALB, , 1654 , 1837 , 1795 , 1960 , 12 
" Shabani, Ridrin ",ALB, , 1653 , 0 , 0 , 1987 , 0 
" Kina, Fotion ",ALB, , 1651 , 0 , 0 , 1982 , 0 
" Myftari, Robert ",ALB, , 1649 , 0 , 0 , 1978 , 0 
" Konesha, Rruzhdi ",ALB, , 1644 , 1684 , 0 , 1964 , 0 
" Bellahcene, Bilel ",ALG, GM , 2483 , 2529 , 2543 , 1998 , 603 
" Haddouche, Mohamed ",ALG, GM , 2483 , 2483 , 2443 , 1984 , 732 
" Arab, Adlane ",ALG, IM , 2480 , 2436 , 2414 , 1980 , 477 
" Rizouk, Aimen ",ALG, GM , 2454 , 2471 , 2462 , 1979 , 822 
" Oussedik, Mahfoud ",ALG, IM , 2404 , 2304 , 2304 , 1992 , 347 
" Belouadah, Saad ",ALG, IM , 2367 , 2267 , 2325 , 1979 , 374 
" Rizouk, Ryad ",ALG, IM , 2354 , 0 , 0 , 1979 , 78 
" Goutali, Tarek ",ALG, FM , 2326 , 2290 , 0 , 1983 , 124 
" Bammoune, Abd'Ennacer ",ALG, FM , 2280 , 0 , 0 , 1961 , 42 
" Ahmed-Zaid, Abdelnour ",ALG, , 2260 , 0 , 0 , 1959 , 46 
" Chaourar, Nassr-Eddine ",ALG, IM , 2260 , 0 , 0 , 1962 , 22 
" Djabri,Massinas ",ALG, FM , 2255 , 2155 , 2155 , 2001 , 207 
" Nassr, Ali ",ALG, IM , 2246 , 2204 , 2217 , 1996 , 375 
" Hannoun, Noureddine ",ALG, , 2240 , 2186 , 2213 , 1967 , 1 
" Kabli, Med Amine ",ALG, , 2235 , 0 , 0 , 1967 , 7 
" Talbi, Chafik ",ALG, FM , 2224 , 2250 , 2186 , 1991 , 232 
" Henni, Mohamed ",ALG, IM , 2215 , 2181 , 2253 , 1977 , 192 
" Kahlouch, Mustapha Badis ",ALG, , 2215 , 0 , 0 , , 3 
" Seba, Kamel ",ALG, , 2210 , 2187 , 0 , 1975 , 44 
" Tilmatine, Amar ",ALG, , 2210 , 0 , 0 , 1964 , 55 
" Seba, Fodil ",ALG, , 2204 , 0 , 0 , 1976 , 21 
" Sidali, Moussa ",ALG, , 2196 , 2144 , 2157 , 1979 , 11 
" Sebih, Kamel ",ALG, IM , 2195 , 2232 , 2192 , 1964 , 174 
" Aoudia, Rabie ",ALG, , 2188 , 0 , 0 , 1977 , 20 
" Brahami, Lamine ",ALG, IM , 2188 , 2088 , 2088 , 2002 , 290 
" Cherchem, Ahmed ",ALG, , 2186 , 0 , 0 , 1962 , 38 
" Lamrous, Djamel ",ALG, , 2180 , 0 , 0 , 1972 , 0 
" Hanchour, Baroudi ",ALG, , 2172 , 2141 , 2107 , 1971 , 35 
" Bensmaine, Abdelaif ",ALG, , 2170 , 0 , 0 , , 0 
" Meddah, Noureddine ",ALG, , 2163 , 2150 , 2130 , 1981 , 6 
" Saim, Mohamed Ilias ",ALG, FM , 2163 , 2065 , 2063 , 1994 , 368 
" Ioualalen, Lotfi ",ALG, , 2161 , 2078 , 2125 , 1980 , 80 
" Bekkat, Azzedine ",ALG, , 2160 , 0 , 0 , 1986 , 51 
" Bouhaddad, Abdelkrim ",ALG, , 2159 , 2107 , 2134 , 1975 , 41 
" Khelfallah, Omar Badreddine ",ALG, CM , 2159 , 2105 , 2138 , 1982 , 91 
" Belas, Mohamed ",ALG, , 2156 , 0 , 0 , 1977 , 0 
" Yahiaoui, Abdelkrim ",ALG, , 2148 , 2101 , 2112 , 1962 , 24 
" Cherrad, Zitouni ",ALG, FM , 2146 , 0 , 0 , 1943 , 33 
" Aoudia, Khaled ",ALG, , 2140 , 0 , 0 , 1974 , 13 
" Seffar, Mohamed ",ALG, , 2134 , 2113 , 2087 , 1981 , 36 
" Soufi, Khaled ",ALG, , 2128 , 0 , 2096 , 1969 , 4 
" Khair, Adem ",ALG, , 2124 , 2082 , 2057 , 1977 , 48 
" Dorbane, Khaled ",ALG, , 2123 , 2065 , 2142 , 1980 , 58 
" Houssem-Eddine, Daas ",ALG, , 2117 , 0 , 0 , 1980 , 0 
" Tebtab, Oussama ",ALG, , 2115 , 0 , 0 , , 0 
" Benhadi,Aziz Madani ",ALG, IM , 2111 , 2011 , 2060 , 1958 , 92 
" Abdeldjebar, Tayeb ",ALG, , 2110 , 0 , 0 , 1963 , 0 
" Khemoudj, Faycel ",ALG, , 2110 , 0 , 0 , 1977 , 12 
" Azzouz, Othmane ",ALG, , 2106 , 0 , 0 , , 0 
" Hamou Lhadj, Fouad ",ALG, , 2106 , 0 , 0 , 1980 , 13 
" Ferhi, Djamel ",ALG, , 2104 , 2113 , 2209 , 1984 , 87 
" Arouche, Farida ",ALG, WIM , 2093 , 0 , 0 , 1980 , 157 
" Kadi,Mouldi ",ALG, , 2088 , 2163 , 0 , 1979 , 7 
" Ouaret, Abdelouhab ",ALG, IM , 2087 , 2047 , 2089 , 1998 , 206 
" Seddaoui, Yamine ",ALG, CM , 2087 , 2151 , 1987 , 1985 , 264 
" Amrane, Mohand Said ",ALG, , 2085 , 1985 , 2040 , 1963 , 0 
" Houli, Asma ",ALG, , 2083 , 0 , 0 , 1976 , 135 
" Aissat, Karim ",ALG, , 2081 , 0 , 0 , 1967 , 0 
" Rebaine, Hamid ",ALG, , 2070 , 2058 , 2045 , 1964 , 0 
" Laga, Samir ",ALG, , 2069 , 1997 , 0 , 1979 , 4 
" Bousmaha, Abderrahmane ",ALG, , 2068 , 0 , 2037 , 1959 , 65 
" Latreche, Sabrina ",ALG, WIM , 2068 , 1968 , 1968 , 1993 , 506 
" Ghlib,Boutouchent ",ALG, , 2067 , 2148 , 2088 , 1979 , 44 
" Azzouzi, Oussama ",ALG, , 2066 , 0 , 0 , , 11 
" Bengherabi, Khalil ",ALG, FM , 2061 , 2008 , 2152 , 1979 , 372 
" Belkacem, Krim ",ALG, , 2060 , 0 , 0 , 1962 , 14 
" Mezioud, Rimel ",ALG, , 2060 , 2066 , 0 , 1985 , 20 
" Nassr, Ahmed ",ALG, IM , 2060 , 1962 , 1960 , 1999 , 180 
" Aknouche, Ameur ",ALG, , 2059 , 1959 , 2023 , 1979 , 71 
" Amiri, Mohamed ",ALG, , 2058 , 1970 , 0 , 1971 , 17 
" Haddad , Oussama ",ALG, CM , 2054 , 2036 , 0 , 1993 , 0 
" Fellah, Mohamed Amine ",ALG, CM , 2052 , 2068 , 2104 , 1984 , 164 
" Khennous, Fares ",ALG, , 2052 , 1966 , 1952 , 1990 , 37 
" Medjkouh, Said ",ALG, CM , 2051 , 2116 , 2073 , 1994 , 101 
" Selmane, Amine ",ALG, , 2049 , 2018 , 2097 , 1983 , 9 
" Mammeri, Md. Amine ",ALG, , 2048 , 0 , 0 , 1981 , 6 
" Araoun, Saadi ",ALG, CM , 2046 , 1946 , 1946 , 2000 , 186 
"  Zemouli, Aimen ",ALG, , 2046 , 0 , 0 , 1987 , 29 
" Taourchi, Hakem-Sidali ",ALG, , 2045 , 0 , 0 , 1977 , 7 
" Mohammedi , Hichem ",ALG, , 2042 , 0 , 2013 , 1983 , 0 
" Boulrens, Ala Eddine ",ALG, , 2041 , 2056 , 1995 , 2000 , 82 
" Ghebache,Nourreddine ",ALG, , 2041 , 2127 , 2115 , 1980 , 29 
" Benabdelaziz, Mohamed ",ALG, , 2040 , 2001 , 1993 , 1983 , 20 
" Zemouli, Issam ",ALG, , 2031 , 0 , 0 , 1990 , 36 
" Nassr, Nacer ",ALG, , 2028 , 1969 , 2020 , 1967 , 10 
" Achour,Mohamed Anis ",ALG, , 2027 , 1981 , 1962 , 1998 , 77 
" Khaled, Rabia ",ALG, WIM , 2027 , 0 , 0 , 1979 , 9 
" Boulkrouche, Yacine ",ALG, , 2025 , 2068 , 2022 , 1968 , 41 
" Dekar, Lies ",ALG, IM , 2025 , 0 , 0 , 1958 , 97 
" Hamdan, Abderahmane El Hadi ",ALG, , 2023 , 2019 , 2066 , 1986 , 53 
" Hammadi, Djamel ",ALG, , 2023 , 1941 , 2096 , 1971 , 14 
" Mezioud, Amina ",ALG, WGM , 2020 , 1955 , 2045 , 1988 , 577 
" Kasri , Tarek ",ALG, , 2018 , 1977 , 0 , 1987 , 0 
" Leffad , Samy ",ALG, FM , 2018 , 1918 , 1993 , 2002 , 40 
" Slimani, Anis ",ALG, , 2017 , 2029 , 2027 , 1988 , 96 
" Adjina, Abdelouaheb ",ALG, , 2015 , 1969 , 0 , 1978 , 0 
" Djaballah, Farouk ",ALG, , 2014 , 1958 , 2022 , 1974 , 73 
" Nassr, Lina ",ALG, WIM , 2014 , 1914 , 1914 , 2003 , 296 
" Rakem, Zine-Eddine ",ALG, , 2013 , 2037 , 2158 , 1958 , 13 
" Nouali, Nabil ",ALG, , 2012 , 0 , 0 , 1988 , 17 
" Zane, Rayane ",ALG, , 2010 , 1910 , 1910 , 2004 , 43 
" Amokrane, Fares ",ALG, , 2006 , 2000 , 1980 , 1991 , 14 
" Abbou, Meriem ",ALG, WFM , 2005 , 0 , 0 , 1972 , 26 
" Bousmaha, Wassel ",ALG, FM , 2004 , 1904 , 1904 , 2005 , 135 
" Khalef,Laadel ",ALG, , 2003 , 1941 , 0 , 1974 , 21 
" Serrai , Amrane ",ALG, , 2002 , 0 , 0 , 1975 , 0 
" Bentoumi, Miloud ",ALG, , 1998 , 1898 , 2024 , 1959 , 13 
" Bensadi, Lotfi ",ALG, , 1993 , 1947 , 1904 , 1998 , 106 
" Moulay, Mehdi ",ALG, CM , 1990 , 2000 , 2046 , 1985 , 143 
" Souici, Noureddine ",ALG, , 1990 , 2120 , 0 , 1989 , 18 
" Lalmi, Anouar ",ALG, , 1988 , 1976 , 2114 , 1983 , 9 
" Khial, Mohamed Saleh Eddine ",ALG, , 1984 , 2028 , 0 , 1990 , 14 
" Lekhchine , Riad ",ALG, , 1983 , 1911 , 1962 , 1978 , 17 
" Semahi, Lazhar ",ALG, , 1983 , 2009 , 1978 , 1975 , 16 
" Berrached, Mohammed ",ALG, , 1982 , 1953 , 1959 , 1979 , 19 
" Mehaibia, Azeddine ",ALG, , 1981 , 0 , 0 , 1961 , 71 
" Bensahnoune, Salim ",ALG, , 1980 , 0 , 0 , 1982 , 0 
" Idjeri, Yanis ",ALG, , 1979 , 1961 , 1977 , 1991 , 54 
" Brahim Djelloul, Azzedine ",ALG, , 1978 , 2026 , 0 , 1964 , 25 
" Rahmani, Mourad ",ALG, , 1977 , 1877 , 0 , 1976 , 8 
" Adjerit, Nourreddine ",ALG, , 1976 , 1876 , 1876 , 2000 , 28 
" Boudjourfa, Adlane ",ALG, , 1975 , 1953 , 2016 , 1979 , 12 
" Saifi, Walid ",ALG, , 1974 , 1973 , 2031 , 1983 , 45 
" Sbaihi, Fares ",ALG, , 1973 , 1988 , 1982 , 1976 , 37 
" Gourari, Moustafa ",ALG, , 1972 , 2066 , 2073 , 1988 , 77 
" Ghimouz, Chakib ",ALG, , 1967 , 0 , 1960 , 1980 , 9 
" Cherrad, Mustapha ",ALG, , 1966 , 2064 , 0 , 1987 , 45 
" Mammeri, Fouad ",ALG, , 1963 , 1936 , 0 , 1991 , 10 
" Seraoui, Mohcen ",ALG, , 1955 , 2007 , 2130 , 1982 , 165 
" Moueden, Mohamed Amine ",ALG, , 1953 , 1975 , 1909 , 1981 , 24 
" Rim, Derradji ",ALG, , 1953 , 1853 , 0 , 1968 , 0 
" Abdelali,Abdallah ",ALG, , 1951 , 1913 , 2033 , 1984 , 57 
" Salhi, Nouressadat ",ALG, CM , 1951 , 1921 , 1902 , 1975 , 131 
" benelouezzane,Mourad ",ALG, , 1945 , 1845 , 1900 , 1995 , 47 
" Bouhadi, Abderrahim ",ALG, FM , 1945 , 1988 , 1908 , 1997 , 62 
" Slimani, Abdelhamid ",ALG, , 1944 , 1898 , 1901 , 1956 , 99 
" Bouhadjar, Nabil ",ALG, , 1942 , 1997 , 2111 , , 21 
" Ounas,Abdelhak ",ALG, , 1942 , 1914 , 1987 , 1966 , 63 
" Cherifi,Razik ",ALG, , 1940 , 1840 , 1884 , 1998 , 43 
" Bouguerne, Fouzi ",ALG, , 1939 , 1841 , 1897 , 1988 , 3 
" Benaggoun, Samir ",ALG, , 1935 , 1835 , 1887 , 1978 , 0 
" Hamira, Abdelatif ",ALG, , 1935 , 1975 , 1949 , 1988 , 45 
" Brahami,Lyes ",ALG, , 1934 , 1834 , 1834 , 2000 , 25 
" Oukas, Abdelkader ",ALG, , 1933 , 1885 , 0 , 1965 , 2 
" Sekrane, Ahmed ",ALG, , 1933 , 0 , 2034 , 1982 , 32 
" Mellah, Mohamed ",ALG, , 1931 , 1831 , 1939 , 1993 , 28 
" Hamoudi, Ahmed ",ALG, , 1929 , 1895 , 1851 , 1989 , 23 
" Omar, Mawloud ",ALG, , 1929 , 1871 , 1978 , 1982 , 23 
" Bouchemat, Nassiba ",ALG, WIM , 1927 , 0 , 0 , 1978 , 27 
" Boudaoud, Khaled ",ALG, , 1926 , 2124 , 2180 , 1977 , 30 
" Toubal, Wissam ",ALG, WIM , 1926 , 0 , 1909 , 1984 , 122 
" Elimam, Wissam ",ALG, , 1923 , 0 , 1823 , 1977 , 13 
" Benkiar, Djamel ",ALG, , 1921 , 1996 , 2111 , 1965 , 119 
" Mihoubi, Saad ",ALG, , 1918 , 0 , 0 , , 9 
" Ould Taleb , Said ",ALG, , 1918 , 0 , 0 , 1991 , 12 
" Amellal, Sofiane Anis ",ALG, , 1913 , 1862 , 1826 , 1995 , 123 
" Saim, Bachir ",ALG, , 1912 , 2000 , 2012 , 1973 , 78 
" Amrani, Haithem ",ALG, , 1909 , 1810 , 1852 , 1996 , 6 
" Lardjani, Slimane ",ALG, , 1907 , 1862 , 1925 , 1971 , 10 
" Saheb, Kamel ",ALG, , 1904 , 1804 , 1804 , 1967 , 114 
" Latreche, Khadidja ",ALG, WIM , 1902 , 1814 , 1869 , 1990 , 292 
" Ait Abbas, Yacine ",ALG, , 1900 , 1836 , 1904 , 1999 , 86 
" Ghafoul, Zakaria Abdelrahmane ",ALG, , 1892 , 1792 , 0 , 1990 , 37 
" Ghafoul, Mohamed Amine ",ALG, , 1891 , 2131 , 0 , 1983 , 44 
" Gueroui, Nacereddine ",ALG, , 1886 , 1877 , 2006 , 1969 , 139 
" Ould Rouis, Mounir ",ALG, , 1883 , 1893 , 2004 , 1968 , 88 
" Lalouani, Mokhtar ",ALG, , 1879 , 1901 , 1874 , 1979 , 24 
" Ouahab, Mohamed Kamel ",ALG, , 1877 , 1909 , 1913 , 1984 , 27 
" Benabdallah , Naim ",ALG, , 1875 , 1834 , 1778 , 1979 , 11 
" Sahki, Saphir ",ALG, CM , 1874 , 1873 , 0 , 2001 , 58 
" Ammour, Haouas Khaled ",ALG, , 1872 , 0 , 0 , 1973 , 7 
" Bakouri, Abdelmajid ",ALG, , 1871 , 1872 , 1873 , 1985 , 22 
" Neggazi, Youcef ",ALG, , 1871 , 1851 , 1878 , 1996 , 38 
" Mensouri, Hocine ",ALG, , 1868 , 0 , 0 , 1975 , 7 
" Salah Aiech, Samir ",ALG, , 1867 , 1771 , 1994 , 1996 , 28 
" Kendi, Sid Ali ",ALG, , 1865 , 1765 , 1848 , 1976 , 15 
" Naaman, Lahcen ",ALG, , 1865 , 1765 , 0 , 1976 , 0 
" Bedroune, Soufyane ",ALG, , 1861 , 1871 , 1915 , 1982 , 39 
" Cheikh-Boukal, Ziyad ",ALG, FM , 1861 , 0 , 0 , 2004 , 38 
" Kherbache, Mouloud ",ALG, , 1861 , 1761 , 1962 , 1982 , 7 
" Kadiri, Mustapha Kamel ",ALG, , 1858 , 1878 , 1892 , 1972 , 30 
" Abdi, Zineb Dina ",ALG, WIM , 1855 , 1858 , 1878 , 1996 , 254 
" Hamiti, Mohamed ",ALG, , 1855 , 1795 , 0 , 1995 , 0 
" Saddok,Nadjib ",ALG, , 1854 , 1803 , 1816 , 1976 , 4 
" Hamoudi, Nedjmeddine ",ALG, , 1852 , 1752 , 1752 , 1991 , 3 
" Bentounsi, Abderahim ",ALG, , 1848 , 1793 , 1875 , 1975 , 17 
" Zekri, Hatem ",ALG, , 1845 , 1930 , 0 , 1972 , 14 
" Belhimer, Hicham ",ALG, , 1844 , 1807 , 0 , 1995 , 30 
" Blilita, Miloud ",ALG, , 1844 , 1795 , 0 , 1963 , 3 
" Djeddi , Salah Eddine ",ALG, , 1844 , 1775 , 1857 , 1965 , 22 
" Djeddi, Mohamed ",ALG, , 1842 , 1863 , 1803 , 1971 , 74 
" Mesmoudi, Kouider ",ALG, , 1842 , 1742 , 1742 , , 1 
" Lahreche, Hassen ",ALG, , 1841 , 1741 , 0 , 1997 , 3 
" Ould Rouis, Hatem ",ALG, , 1838 , 1871 , 1907 , 1978 , 22 
" Boulahouache, Djamel Eddine ",ALG, , 1837 , 1737 , 1737 , 1987 , 24 
" Bensari, Adel ",ALG, , 1834 , 1826 , 0 , 1997 , 25 
" Bettine,Hakim ",ALG, , 1833 , 1841 , 0 , 1979 , 21 
" Semaoune, Marouane ",ALG, , 1831 , 1731 , 1731 , 1991 , 4 
" Ould Ramoul, Mounir Djawed ",ALG, , 1830 , 0 , 0 , , 2 
" Absi, Ahmed ",ALG, , 1828 , 1728 , 0 , 1986 , 12 
" Henderson de La Fuente, Lance ",AND, GM , 2505 , 2405 , 2405 , 2003 , 729 
" Norwood, David R ",AND, GM , 2494 , 0 , 2500 , 1968 , 601 
" De La Riva Aguado, Oscar ",AND, GM , 2440 , 2549 , 2422 , 1972 , 1420 
" Fluvia Poyatos, Jordi ",AND, IM , 2436 , 2465 , 2430 , 1984 , 921 
" Porras Mateo, Felipe ",AND, FM , 2341 , 2337 , 2329 , 1991 , 275 
" Gallego, Ruben ",AND, FM , 2242 , 0 , 0 , 1957 , 101 
" Simonet, Marc ",AND, FM , 2218 , 0 , 2254 , 1977 , 305 
" Visa Jordana, Joel ",AND, , 2203 , 0 , 0 , 1989 , 55 
" Ribera Veganzones, Serni ",AND, CM , 2199 , 2099 , 2099 , 2007 , 111 
" Ribera Veganzones, Josep Maria ",AND, CM , 2167 , 2067 , 2067 , 2003 , 100 
" Gomez Anadon, Daniel ",AND, FM , 2137 , 2176 , 2152 , 1983 , 504 
" Fassnacht, Peter ",AND, , 2113 , 2148 , 2159 , 1969 , 109 
" Garcia Paolicchi, Raul ",AND, FM , 2110 , 2148 , 2095 , 1952 , 628 
" Jose Queralto, Daniel ",AND, CM , 2108 , 2230 , 2102 , 1973 , 338 
" Rechi, Jesus ",AND, , 2091 , 0 , 0 , 1971 , 53 
" Mateu Guiu, Esteve ",AND, , 2071 , 2098 , 2097 , 1992 , 57 
" Fernandez Lopez, Joan ",AND, , 2066 , 2142 , 2067 , 1989 , 96 
" Luke Brezmes, Cristofer ",AND, CM , 2062 , 2085 , 2095 , 1986 , 126 
" Fontbona, Marc ",AND, , 2054 , 0 , 0 , 1990 , 12 
" Cots Paltor, Jordi ",AND, , 2053 , 2031 , 0 , 1968 , 76 
" Ribera Baztan, Jose ",AND, CM , 2047 , 2117 , 1951 , 1972 , 144 
" Martinez Gamiz, Marc ",AND, , 2016 , 1916 , 1916 , 2005 , 67 
" Vano Novau, Pau ",AND, , 2011 , 0 , 0 , 1983 , 45 
" Henderson de La Fuente, Andrea ",AND, WFM , 2009 , 1909 , 1909 , 2001 , 128 
" Sanchez Marcos, Narcis ",AND, , 1997 , 0 , 0 , 1984 , 13 
" Guerra Reig, Juan ",AND, , 1987 , 1887 , 1911 , 1974 , 98 
" Grajera Lleixa, Manel ",AND, , 1971 , 1936 , 0 , 1969 , 0 
" Santamaria Mas, Vicens ",AND, , 1966 , 1915 , 2032 , 1953 , 156 
" Perez Dorado, Jorge ",AND, , 1954 , 0 , 0 , 1960 , 23 
" Hidalgo Ramos, Toni ",AND, , 1950 , 1921 , 1851 , 1979 , 13 
" Malagueta Vinal, Ivan ",AND, , 1939 , 0 , 0 , 1990 , 8 
" Rechi Montes, Xavier ",AND, , 1882 , 1888 , 1870 , 1982 , 29 
" Onna Amargant, Josep ",AND, , 1874 , 1983 , 0 , 1962 , 18 
" Morente Plaza, Marc ",AND, , 1868 , 1809 , 1768 , 1990 , 1 
" Ferreira, Antonio Viriato ",AND, , 1856 , 1854 , 1859 , 1968 , 18 
" Rechi Perez, Francesc ",AND, , 1855 , 0 , 1879 , 1956 , 90 
" Montraveta Rodriguez, Jose Maria ",AND, , 1842 , 1787 , 1742 , 1974 , 0 
" Cabarcos Baulina, Manuel ",AND, , 1791 , 1741 , 1691 , 1997 , 3 
" Alcon Llosada, Alex ",AND, , 1753 , 1653 , 1653 , 2003 , 43 
" Pericas Rechi, Marc ",AND, , 1743 , 0 , 1746 , 1994 , 11 
" Torrent Casado, Marc ",AND, , 1735 , 1747 , 1726 , 1996 , 13 
" Casanovas Cantarero, Eric ",AND, , 1728 , 1772 , 1628 , 1997 , 23 
" Obregon Pantebre, Marc ",AND, , 1706 , 1694 , 1661 , 1998 , 2 
" Vanyo Perez, Josep ",AND, , 1706 , 1606 , 1704 , 1953 , 0 
" Gorgues Mateu, David ",AND, , 1704 , 1721 , 1728 , 1971 , 5 
" Gras Travesset, Ferran ",AND, , 1680 , 1692 , 1640 , 1996 , 1 
" Soler Vert, Joan ",AND, , 1677 , 0 , 0 , 1927 , 9 
" De la Riva Real, Ariadna ",AND, , 1672 , 1572 , 1572 , 2005 , 26 
" Gomez Abad, Antonio ",AND, , 1661 , 1698 , 0 , 1932 , 80 
" Rechi Montes, Aritz ",AND, , 1658 , 0 , 1560 , 1980 , 6 
" Henderson, Matthew Franklin ",AND, , 1652 , 1552 , 1552 , 1968 , 0 
" Muratet Carmona, Alexandra ",AND, , 1649 , 1564 , 1652 , 1990 , 107 
" Mangado Granado, Daniel ",AND, , 1644 , 0 , 0 , 1977 , 0 
" Alcon Llosada, Jaume ",AND, , 1635 , 1535 , 1535 , 2006 , 19 
" Real Puigdollers, Silvia ",AND, , 1628 , 1528 , 1682 , 1974 , 20 
" SINFREU SOBRE, David ",AND, , 1621 , 1569 , 1704 , 1984 , 0 
" Pantebre Martinez, Benet ",AND, , 1608 , 1586 , 1699 , 1929 , 70 
" Riba Revert, Valenti ",AND, , 1594 , 1568 , 1619 , 2000 , 0 
" Gorgues Valle, Jose Maria ",AND, , 1587 , 1724 , 1782 , 1945 , 22 
" Da Rocha Soares, Diana ",AND, , 1563 , 1583 , 1618 , 1996 , 4 
" Barragan Sevilla, Manel ",AND, , 1543 , 1525 , 1702 , 1970 , 0 
" Moscoso Rodriguez, Joan ",AND, , 1541 , 1602 , 1582 , 1954 , 0 
" Lopez Pla, Francesc Asis ",AND, , 1533 , 1569 , 0 , 1996 , 0 
" Sanchez Sala, Marc ",AND, , 1511 , 1411 , 1411 , 2006 , 9 
" Arques Rubio, Daniel ",AND, , 1503 , 0 , 0 , 2001 , 0 
" Jansat Mir, Arnau ",AND, , 1462 , 1529 , 1577 , 2000 , 0 
" Galera Serra, Maria ",AND, , 1438 , 1442 , 1397 , 1998 , 22 
" Lacuesta Malkovets, Carolina ",AND, , 1321 , 0 , 0 , 2002 , 0 
" Montoliu Torres, Joaquim ",AND, , 1302 , 1336 , 0 , 1997 , 0 
" Ercoli, Andria ",AND, , 1301 , 1327 , 1262 , 2010 , 0 
" Alcon Beltran, Alfred ",AND, , 1233 , 1133 , 1133 , 1968 , 2 
" Martinez Balastegui, Marti ",AND, , 1230 , 1193 , 1191 , 1974 , 0 
" Trojman Gea, Alex ",AND, , 1230 , 1286 , 1330 , 2001 , 0 
